0.0574	0.719701	-0.0275538	0.997715
0.0575	0.719694	-0.0276016	0.997707
0.0576	0.719687	-0.0276494	0.997699
0.0577	0.71968	-0.0276972	0.997691
0.0578	0.719673	-0.0277449	0.997683
0.0579	0.719666	-0.0277927	0.997675
0.058	0.71966	-0.0278405	0.997667
0.0581	0.719653	-0.0278883	0.997659
0.0582	0.719646	-0.027936	0.997651
0.0583	0.719639	-0.0279838	0.997643
0.0584	0.719632	-0.0280316	0.997635
0.0585	0.719625	-0.0280794	0.997627
0.0586	0.719617	-0.0281271	0.997619
0.0587	0.71961	-0.0281749	0.997611
0.0588	0.719603	-0.0282227	0.997603
0.0589	0.719596	-0.0282704	0.997595
0.059	0.719589	-0.0283182	0.997586
0.0591	0.719582	-0.028366	0.997578
0.0592	0.719575	-0.0284137	0.99757
0.0593	0.719568	-0.0284615	0.997562
0.0594	0.719561	-0.0285093	0.997554
0.0595	0.719554	-0.028557	0.997545
0.0596	0.719546	-0.0286048	0.997537
0.0597	0.719539	-0.0286525	0.997529
0.0598	0.719532	-0.0287003	0.997521
0.0599	0.719525	-0.028748	0.997512
0.0601	0.71951	-0.0288435	0.997496
0.0602	0.719503	-0.0288913	0.997487
0.0603	0.719496	-0.0289391	0.997479
0.0604	0.719489	-0.0289868	0.997471
0.0605	0.719482	-0.0290345	0.997462
0.0606	0.719474	-0.0290823	0.997454
0.0607	0.719467	-0.02913	0.997445
0.0608	0.71946	-0.0291778	0.997437
0.0609	0.719452	-0.0292255	0.997429
0.061	0.719445	-0.0292733	0.99742
0.0611	0.719438	-0.029321	0.997412
0.0612	0.71943	-0.0293688	0.997403
0.0613	0.719423	-0.0294165	0.997395
0.0614	0.719416	-0.0294642	0.997386
0.0615	0.719408	-0.029512	0.997378
0.0616	0.719401	-0.0295597	0.997369
0.0617	0.719393	-0.0296074	0.997361
0.0618	0.719386	-0.0296552	0.997352
0.0619	0.719379	-0.0297029	0.997344
0.062	0.719371	-0.0297506	0.997335
0.0621	0.719364	-0.0297984	0.997327
0.0622	0.719356	-0.0298461	0.997318
0.0623	0.719349	-0.0298938	0.997309
0.0624	0.719341	-0.0299415	0.997301
0.0625	0.719334	-0.0299893	0.997292
0.0626	0.719326	-0.030037	0.997283
0.0627	0.719319	-0.0300847	0.997275
0.0628	0.719311	-0.0301324	0.997266
0.0629	0.719304	-0.0301801	0.997257
0.063	0.719296	-0.0302279	0.997249
0.0631	0.719288	-0.0302756	0.99724
0.0632	0.719281	-0.0303233	0.997231
0.0633	0.719273	-0.030371	0.997222
0.0634	0.719266	-0.0304187	0.997214
0.0635	0.719258	-0.0304664	0.997205
0.0636	0.71925	-0.0305141	0.997196
0.0637	0.719243	-0.0305618	0.997187
0.0638	0.719235	-0.0306096	0.997178
0.0639	0.719227	-0.0306573	0.99717
0.064	0.71922	-0.030705	0.997161
0.0641	0.719212	-0.0307527	0.997152
0.0642	0.719204	-0.0308004	0.997143
0.0643	0.719197	-0.0308481	0.997134
0.0644	0.719189	-0.0308958	0.997125
0.0645	0.719181	-0.0309435	0.997116
0.0646	0.719173	-0.0309912	0.997107
0.0647	0.719166	-0.0310389	0.997098
